"","postgresID","SessionDateTime","final_role","Email","Organization","Attended","DisciplinesRepresented","OrgType","city","state","latitude","longitude","community_area"
"174","493","4/27/2020 - 1PM","Executive Director","489aa4fb","0dc87e13","N",NA,"Partner","Chicago","IL",41.8996032380259,-87.6489767187935,"Uptown"
"175","516","4/20/2020 - 2PM","Executive Director","4f167501","f75fa5ee","Y",NA,"Partner","Chicago","IL",41.971059637933,-87.6476155124124,"Uptown"
"176","53","4/22/2020 - 2PM","Teaching Artist","ab9a4c36","25f0c665","Y","Music;Theatre;Dance","Partner","Chicago","IL",41.8876929498992,-87.6197448903275,"Loop"
"177","53","4/16/2020 - 9AM","Program Manager","1943c3ca","25f0c665","Y","Multi-disciplinary","Partner","Chicago","IL",41.8883262321108,-87.6258633482938,"Loop"
"178","53","4/20/2020 - 2PM","Teaching Artist","333dbd65","25f0c665","Y",NA,"Partner","Chicago","IL",41.8848170159511,-87.6264647393393,"Loop"
"179","550","4/27/2020 - 1PM","Program Manager","ab4f73bc","75547fd6","Y",NA,"Partner","Skoke","IL",42.0524306978699,-87.7504208855598,NA
"180","550","5/06/2020 - 3PM","Program Manager","ab4f73bc","75547fd6","Y",NA,"Partner","Skoke","IL",42.0506990973823,-87.7413171434439,NA
"181","550","5/06/2020 - 3PM","Program Manager","c57889ea","75547fd6","N",NA,"Partner","Skoke","IL",42.057073493119,-87.7423561536429,NA
"182","550","4/16/2020 - 9AM","Program Manager","b96921c3","75547fd6","Y","Theatre","Partner","Skoke","IL",42.0575452800984,-87.7416609105418,NA
"183","56","5/04/2020 - 2PM","Program Manager","ecaf5e4e","34b0346a","Y",NA,"Partner","Chicago","IL",41.8959883017178,-87.6050649493037,"Near North Side"
"184","58","4/20/2020 - 2PM","Program Manager","20d50dbd","578cd0d7","Y",NA,"Partner","Chicago","IL",41.8759120757009,-87.620674450845,"Loop"
"185","58","5/04/2020 - 2PM","Program Manager","20d50dbd","578cd0d7","Y",NA,"Partner","Chicago","IL",41.8821978412125,-87.6309496791111,"Loop"
"186","58","4/16/2020 - 12PM","Program Manager","20d50dbd","578cd0d7","Y","Music","Partner","Chicago","IL",41.8802024695878,-87.6158417051406,"Loop"
"187","58","05/20/2020 - 9AM","Program Manager","6e01a864","94c2f20b","Y",NA,"Partner","Chicago","IL",41.8773217684655,-87.6320757822596,"Loop"
"188","58","4/16/2020 - 9AM","Program Manager","20d50dbd","578cd0d7","N",NA,"Partner","Chicago","IL",41.8824741192133,-87.6261738988685,"Loop"
"189","6","4/22/2020 - 2PM","Teaching Artist","5b909a5f","b84ab98e","Y","Other","Partner","Chicago","IL",41.8829359243736,-87.620381468973,"Loop"
"190","6","4/23/2020 - 10AM","Teaching Artist","602e918f","b84ab98e","Y",NA,"Partner","Chicago","IL",41.8832743450585,-87.6228703261551,"Loop"
"191","6","5/04/2020 - 2PM","Teaching Artist","dd6078fb","b84ab98e","N",NA,"Partner","Chicago","IL",41.8862816113284,-87.6284635591056,"Loop"
"192","766","4/16/2020 - 9AM","Program Manager","26ff71e9","415464b4","Y","Multi-disciplinary","Partner","Chicago","IL",41.7942381524672,-87.6175080527596,"Washington Park"
"193","768","4/16/2020 - 12PM","Teaching Artist","216eb37f","beef5092","N",NA,"Partner","Chicago","IL",41.806201070955,-87.6143715875337,"Grand Boulevard"
"194","768","5/07/2020 - 9AM","Teaching Artist","216eb37f","beef5092","Y",NA,"Partner","Chicago","IL",41.8047912344707,-87.6271349756669,"Grand Boulevard"
"195","768","4/27/2020 - 1PM","Teaching Artist","216eb37f","beef5092","N",NA,"Partner","Chicago","IL",41.8101691937298,-87.6249602588277,"Grand Boulevard"
"196","768","4/16/2020 - 12PM","Executive Director","09115a50","beef5092","Y","Dance","Partner","Chicago","IL",41.8049718365308,-87.6227436417161,"Grand Boulevard"
"197","768","5/04/2020 - 2PM","Teaching Artist","216eb37f","beef5092","N",NA,"Partner","Chicago","IL",41.8039256950199,-87.6279916777987,"Grand Boulevard"
"198","768","4/23/2020 - 10AM","Executive Director","09115a50","beef5092","Y",NA,"Partner","Chicago","IL",41.8101776105158,-87.6118013509539,"Grand Boulevard"
"199","768","4/23/2020 - 10AM","Teaching Artist","216eb37f","beef5092","Y",NA,"Partner","Chicago","IL",41.8103075782029,-87.6210375827328,"Grand Boulevard"
"200","768","4/16/2020 - 9AM","Teaching Artist","216eb37f","beef5092","Y","Dance","Partner","Chicago","IL",41.8076607373719,-87.6204125186116,"Grand Boulevard"
"201","768","5/06/2020 - 3PM","Teaching Artist","216eb37f","beef5092","Y",NA,"Partner","Chicago","IL",41.8021753959684,-87.620701070442,"Grand Boulevard"
"202","768","4/30/2020 - 9AM","Teaching Artist","216eb37f","beef5092","Y",NA,"Partner","Chicago","IL",41.8075169721006,-87.6195295580939,"Grand Boulevard"
"203","768","4/22/2020 - 2PM","Teaching Artist","216eb37f","beef5092","N",NA,"Partner","Chicago","IL",41.8087054117446,-87.6237759560328,"Grand Boulevard"
"204","768","4/20/2020 - 2PM","Teaching Artist","216eb37f","beef5092","Y",NA,"Partner","Chicago","IL",41.809817223972,-87.6136864286505,"Grand Boulevard"
"205","837","05/20/2020 - 9AM","Executive Director","2c69f4fb","fcb509e1","Y",NA,"Partner","Chicago","IL",41.8833306634711,-87.6196459238353,"Loop"
"206","837","05/06/2020 - 9AM","Executive Director","2c69f4fb","a2068d2c","Y",NA,"Partner","Chicago","IL",41.8853273213796,-87.6171308431708,"Loop"
"207","84","05/15/2020 - 11AM","Community Member","814e2268","68886e76","Y",NA,"Partner","Chicago","IL",41.8839419902861,-87.6285183325894,"Loop"
"208","84","05/06/2020 - 9AM","Program Manager","52e7ffdb","68886e76","Y",NA,"Partner","Chicago","IL",41.8841165682853,-87.6202033369593,"Loop"
"209","84","5/07/2020 - 9AM","Program Manager","1f3a50ac","68886e76","Y",NA,"Partner","Chicago","IL",41.8833226832305,-87.6261699023498,"Loop"
"210","84","05/15/2020 - 11AM","Program Manager","7e61369e","68886e76","Y",NA,"Partner","Chicago","IL",41.8861309576097,-87.6318136330609,"Loop"
"211","851","05/06/2020 - 9AM","Executive Director","2af7d2c8","dd8b80b2","Y",NA,"Partner","Chicago","IL",41.767095012399,-87.6497657884729,"West Englewood"
"212","86","4/16/2020 - 9AM","Executive Director","87f6e443","6ad216ea","Y","Dance","Partner","Chicago","IL",41.8885499155132,-87.6192771905802,"West Ridge"
"213","86","4/20/2020 - 2PM","Program Manager","6b88cdc3","6ad216ea","Y",NA,"Partner","Chicago","IL",41.889515161846,-87.6253488155429,"West Ridge"
"214","86","5/04/2020 - 2PM","Program Manager","2f6850d0","6ad216ea","Y",NA,"Partner","Chicago","IL",41.8946134110399,-87.6177264960921,"West Ridge"
"215","86","5/04/2020 - 2PM","Teaching Artist","d363d3a0","6ad216ea","Y",NA,"Partner","Chicago","IL",41.887841589728,-87.6285589427666,"West Ridge"
"216","86","5/04/2020 - 2PM","Program Manager","6b88cdc3","6ad216ea","Y",NA,"Partner","Chicago","IL",41.8895402651078,-87.6226319747964,"West Ridge"
"217","86","4/20/2020 - 2PM","Program Manager","2f6850d0","6ad216ea","Y",NA,"Partner","Chicago","IL",41.8938184597637,-87.6184833636152,"West Ridge"
"218","86","4/27/2020 - 1PM","Program Manager","5dc9a503","6ad216ea","Y",NA,"Partner","Chicago","IL",41.8943825570949,-87.6235664717383,"West Ridge"
"219","893","4/16/2020 - 12PM","Executive Director","111ff450","e5b57fe5","N",NA,"Partner","Chicago","IL",41.9306884376951,-87.7296912291133,"Logan Square"
"220","893","4/22/2020 - 2PM","Executive Director","111ff450","849c23c6","Y",NA,"Partner","Chicago","IL",41.9324608590462,-87.7202239931249,"Logan Square"
"221","895","4/16/2020 - 9AM","Executive Director","c7ee63a7","31ec0a6f","N",NA,"Partner","Chicago","IL",41.8744751994476,-87.6539248557129,"Near West Side"
"222","895","4/30/2020 - 9AM","Executive Director","c7ee63a7","31ec0a6f","N",NA,"Partner","Chicago","IL",41.8676877491881,-87.6518646075873,"Near West Side"
"223","895","4/16/2020 - 12PM","Executive Director","c7ee63a7","31ec0a6f","N",NA,"Partner","Chicago","IL",41.8705371395676,-87.663113938146,"Near West Side"
"224","903","4/16/2020 - 12PM","Executive Director","4721ba00","32ad7735","Y",NA,"Partner","Chicago","IL",41.8809855354547,-87.6295334767446,"Loop"
"225","929","4/16/2020 - 12PM","Program Manager","70b286b8","5aa52d9c","Y","Music","Partner","Chicago","IL",41.8658105843447,-87.6440693184344,"Lake View"
"226","929","4/16/2020 - 12PM","Program Manager","5e68ca18","5aa52d9c","Y","Music","Partner","Chicago","IL",41.8652175397162,-87.6531981467306,"Lake View"
"227","938","4/20/2020 - 2PM","Program Manager","5f25d863","ad8e655b","N",NA,"Partner","Chicago","IL",41.9874828327944,-87.6477706102535,"Edgewater"
"228","938","4/22/2020 - 2PM","Program Manager","5f25d863","ad8e655b","Y","Theatre;Literary Arts","Partner","Chicago","IL",41.9826571125808,-87.6495348241455,"Edgewater"
"229","938","4/16/2020 - 9AM","Program Manager","5f25d863","ad8e655b","N",NA,"Partner","Chicago","IL",41.984317966995,-87.6525712472712,"Edgewater"
"230","943","5/07/2020 - 9AM","Program Manager","d510ccf5","b99fae1a","Y",NA,"Partner","Chicago","IL",41.971533149395,-87.7043050911875,"Lake View"
"231","943","05/06/2020 - 9AM","Executive Director","34f1193a","b99fae1a","Y",NA,"Partner","Chicago","IL",41.9723832741678,-87.6985373977055,"Lake View"
"232","943","05/20/2020 - 9AM","Executive Director","34f1193a","b99fae1a","Y",NA,"Partner","Chicago","IL",41.972369849083,-87.7038051732864,"Lake View"
"233","972","4/16/2020 - 9AM","Executive Director","4d74a7c4","0be83cdb","N",NA,"Partner","Chicago","IL",41.6847943920096,-87.6696719227494,"Morgan Park"
"234","975","4/22/2020 - 2PM","Executive Director","61b12e19","833a5e82","Y","Music","Partner","Chicago","IL",41.8936669894952,-87.6640821883642,"West Town"
"235","985","4/16/2020 - 9AM","Program Manager","b9feb837","6a580098","Y","Theatre","Partner","Chicago","IL",41.9369980351905,-87.6657564229275,"Lake View"
"236","985","4/22/2020 - 2PM","Executive Director","b9feb837","6a580098","Y",NA,"Partner","Chicago","IL",41.9380816911735,-87.6662308424232,"Lake View"
"237","795","5/04/2020 - 2PM","Teacher","d984f4cf","0f398328","N",NA,"District",NA,NA,NA,NA,NA
"238","795","5/06/2020 - 3PM","CPS Administrator","2cb2606d","b074d03a","N",NA,"District",NA,NA,NA,NA,NA
"239","795","05/06/2020 - 9AM","CPS Administrator","6850f06b","30fd0f29","Y",NA,"District",NA,NA,NA,NA,NA
"240","795","4/22/2020 - 2PM","CPS Administrator","6850f06b","fce870ec","Y","Visual Art;Music;Theatre;Dance;Media Arts;Mutli-disciplinary","District",NA,NA,NA,NA,NA
"241","795","05/20/2020 - 9AM","CPS Administrator","6850f06b","30fd0f29","Y",NA,"District",NA,NA,NA,NA,NA
"242","795","4/27/2020 - 1PM","CPS Administrator","6850f06b","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"243","795","5/06/2020 - 3PM","CPS Administrator","6850f06b","fce870ec","N",NA,"District",NA,NA,NA,NA,NA
"244","795","5/04/2020 - 2PM","CPS Administrator","6850f06b","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"245","999999","4/20/2020 - 2PM","Executive Director","d522a7ab","15da3487","Y",NA,"Other",NA,NA,NA,NA,NA
"246","999999","4/20/2020 - 2PM","Executive Director","54fa6189","15da3487","Y",NA,"Other",NA,NA,NA,NA,NA
"247","999999","5/04/2020 - 2PM","Community Member","4d167e23","55fe1f91","N",NA,"Other",NA,NA,NA,NA,NA
"248","999999","4/27/2020 - 1PM","Community Member","4d167e23","55fe1f91","Y",NA,"Other",NA,NA,NA,NA,NA
"249","999999","4/20/2020 - 2PM","Community Member","4d167e23","55fe1f91","Y",NA,"Other",NA,NA,NA,NA,NA
"250","999999","05/06/2020 - 9AM","Executive Director","07c1b452","98bee77f","Y",NA,"Other",NA,NA,NA,NA,NA
"251","999999","05/20/2020 - 9AM","Executive Director","07c1b452","2270a47e","Y",NA,"Other",NA,NA,NA,NA,NA
"252","999999","05/15/2020 - 11AM","Executive Director","104bc376","8aa86745","Y",NA,"Other",NA,NA,NA,NA,NA
"253","999999","05/15/2020 - 11AM","Executive Director","88ef672f","55fe1f91","Y",NA,"Other",NA,NA,NA,NA,NA
"254","999999","05/20/2020 - 9AM","Executive Director","88ef672f","55fe1f91","Y",NA,"Other",NA,NA,NA,NA,NA
"255","999999","05/06/2020 - 9AM","Executive Director","88ef672f","55fe1f91","Y",NA,"Other",NA,NA,NA,NA,NA
"256","795","4/20/2020 - 2PM","CPS Administrator","d9a2bc45","0f398328","Y",NA,"District",NA,NA,NA,NA,NA
"257","999999","5/04/2020 - 2PM","Teaching Artist","2428d7b5","d50ef3c1","N",NA,"Other",NA,NA,NA,NA,NA
"258","795","4/20/2020 - 2PM","CPS Administrator","1aec22aa","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"259","795","4/23/2020 - 10AM","CPS Administrator","1aec22aa","dd3b5eed","Y",NA,"District",NA,NA,NA,NA,NA
"260","795","5/07/2020 - 9AM","CPS Administrator","1aec22aa","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"261","795","4/16/2020 - 9AM","CPS Administrator","fad1ff4c","30fd0f29","Y",NA,"District",NA,NA,NA,NA,NA
"262","795","4/30/2020 - 9AM","CPS Administrator","fad1ff4c","fce870ec","Y","Multi-disciplinary","District",NA,NA,NA,NA,NA
"263","795","4/16/2020 - 12PM","CPS Administrator","fad1ff4c","30fd0f29","Y","Multi-disciplinary","District",NA,NA,NA,NA,NA
"264","999999","05/20/2020 - 9AM","Executive Director","832122b2","d0479128","Y",NA,"Other",NA,NA,NA,NA,NA
"265","999999","05/06/2020 - 9AM","Executive Director","832122b2","d0479128","Y",NA,"Other",NA,NA,NA,NA,NA
"266","999999","4/27/2020 - 1PM","Program Manager","a690541a","001f39da","Y",NA,"Other",NA,NA,NA,NA,NA
"267","999999","4/22/2020 - 2PM","Teacher","dfd052ed","37fbab26","Y","Media Arts;Mutli-disciplinary;Other","Other",NA,NA,NA,NA,NA
"268","999999","5/06/2020 - 3PM","Teaching Artist","ff50c1f7","1e19946a","Y",NA,"Other",NA,NA,NA,NA,NA
"269","795","05/07/2020 - 4PM","CPS Administrator","fad1ff4c","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"270","795","05/07/2020 - 4PM","CPS Administrator","6850f06b","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"271","795","05/11/2020 - 4PM","CPS Administrator","1aec22aa","fce870ec","Y",NA,"District",NA,NA,NA,NA,NA
"272","999999","05/15/2020 - 11AM","Program Manager","dfa86f0c","72bb439f","Y",NA,"Other",NA,NA,NA,NA,NA
"273","999999","05/06/2020 - 9AM","Program Manager","1e9d7897","a9fface6","Y",NA,"Other",NA,NA,NA,NA,NA
"274","999999","05/15/2020 - 11AM","Program Manager","1e9d7897","a9fface6","Y",NA,"Other",NA,NA,NA,NA,NA
"275","999999","05/20/2020 - 9AM","Program Manager","1e9d7897","a9fface6","Y",NA,"Other",NA,NA,NA,NA,NA
"276","999999","05/15/2020 - 11AM","Program Manager","4a7ae791","72bb439f","Y",NA,"Other",NA,NA,NA,NA,NA
"277","999999","05/06/2020 - 9AM","Program Manager","7ebf5713","2270a47e","Y",NA,"Other",NA,NA,NA,NA,NA
"278","999999","05/20/2020 - 9AM","Program Manager","7ebf5713","2270a47e","Y",NA,"Other",NA,NA,NA,NA,NA
"279","999999","05/20/2020 - 9AM","Program Manager","e9bb69da","a6e5e236","Y",NA,"Other",NA,NA,NA,NA,NA
"280","999999","05/06/2020 - 9AM","Program Manager","e9bb69da","a6e5e236","Y",NA,"Other",NA,NA,NA,NA,NA
"281","999999","05/15/2020 - 11AM","Community Member","c09f699a","e87564ca","Y",NA,"Other",NA,NA,NA,NA,NA
"282","999999","05/15/2020 - 11AM","Community Member","08f91838","b4754b21","Y",NA,"Other",NA,NA,NA,NA,NA
"283","999999","05/15/2020 - 11AM","Community Member","432f5562","f9890d2c","Y",NA,"Other",NA,NA,NA,NA,NA
"284","999999","05/15/2020 - 11AM","Community Member","07c1b452","2270a47e","Y",NA,"Other",NA,NA,NA,NA,NA
"285","999999","05/15/2020 - 11AM","Community Member","7ebf5713","2270a47e","Y",NA,"Other",NA,NA,NA,NA,NA
